cid	MDS_01	MDS_02	MDS_03	MDS_04	MDS_05	MDS_06	MDS_07	MDS_08	MDS_09	MDS_10	MDS_11	MDS_12	SESA	smiles	Substrate	strlen	NumValenceElectrons	NumHeteroatoms	MinPartialCharge	MaxPartialCharge	MinAbsPartialCharge	MaxAbsPartialCharge	MolecularWeight	HBondAcceptorCount	HBondDonorCount	RotatableBondCount	Complexity	HallKierAlpha	LabuteASA	NumRings	NumAmideBonds	NumBridgeheadAtoms	NumHeterocycles	NumLipinskiHBA	NumLipinskiHBD	NumSpiroAtoms	TPSA	NumAliphaticRings	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	FractionCSP3	Eccentricity	Asphericity	InertialShapeFactor	NPR1	NPR2	SpherocityIndex	RadiusOfGyration	MolLogP	MolMR	HeavyAtomCount	VanDerWaalsVolume	Charge	SASA	AtomStereoCount	BondStereoCount	C_O	C_O_noCOO	Al_OH	Ar_OH	methoxy	oxime	ester	Al_COO	Ar_COO	COO	COO2	ketone	ether	phenol	aldehyde	quatN	NH2	NH1	NH0	Ar_N	Ar_NH	aniline	Imine	nitrile	hdrzine	hdrzone	nitroso	N_O	nitro	azo	diazo	azide	amide	priamide	amidine	guanido	Nhpyrrole	imide	isocyan	isothiocyan	thiocyan	halogen	alkyl_halide	sulfide	SH	C_S	sulfone	sulfonamd	prisulfonamd	barbitur	urea	term_acetylene	imidazole	furan	thiophene	thiazole	oxazole	pyridine	piperdine	piperzine	morpholine	lactam	lactone	tetrazole	epoxide	unbrch_alkane	bicyclic	benzene	phos_acid	phos_ester	nitro_arom	nitro_arom_nonortho	dihydropyridine	phenol_noOrthoHbond	Al_OH_noTert	benzodiazepine	para_hydroxylation	allylic_oxid	aryl_methyl	Ndealkylation1	Ndealkylation2	alkyl_carbamate	ketone_Topliss	ArN	HOCCN	primary_alcohol	secondary_alcohol	tertiary_alcohol	coumarin	thiophenol	hydroxyamino	SolventExcludedVolume	VoidVolume	PackingDensity
1534	-1.1190201984053583	-0.8137614972978501	0.7857635421970034	0.42309231558582444	-0.31892763317372574	0.23277503795540455	0.33127571752524054	-0.339524639704087	0.28218633524390063	0.570999222312485	0.47077820595306125	0.047837869304412806	434.09869384765625	C(C1C(C(C(C(O1)O)O)O)O)O	D-Altrose	24	72	6	-0.39356651600294495	0.2134634098101127	0.2134634098101127	0.39356651600294495	180.1560000000001	6	5	6	468.1997760112523	-0.24000000000000002	85.93584172942023	1	0	0	1	6	5	0	110.38000000000001	1	0	1	0	0	0	0	1	1	1.0	0.8840694997002044	0.1684383240409582	0.0021665769996642675	0.4673554532685268	0.8164549055055633	0.4410745010231867	2.260716145718616	-3.2213999999999987	35.98599999999999	12	352.292	0	218.15058220465673	5	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0	386.214	33.922	0.912
1535	-0.17827440501714262	-1.1080949981837371	-0.26050122007009685	-0.34598042705319404	-1.1994931860437055	-0.4289622507008266	0.15120403511953323	0.44043409740074385	-0.09103271704247391	-0.7083874248749596	0.8634824683118011	-0.2510417527798554	322.7196350097656	C(C1C(C(C(C(O1)O)O)O)O)O	D-Altrose	24	72	6	-0.39356651600294495	0.2134634098101127	0.2134634098101127	0.39356651600294495	180.1560000000001	6	5	6	468.1997760112523	-0.24000000000000002	85.93584172942023	1	0	0	1	6	5	0	110.38000000000001	1	0	1	0	0	0	0	1	1	1.0	0.8840694997002044	0.1684383240409582	0.0021665769996642675	0.4673554532685268	0.8164549055055633	0.4410745010231867	2.260716145718616	-3.2213999999999987	35.98599999999999	12	258.795	0	218.15058220465673	5	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0	278.433	19.638	0.929
1536	-0.8829124285689502	0.9862217977096529	-1.0498155598904126	0.8783976089869014	-1.8101847244547937	-0.0911594465179556	-0.8753777919756865	0.033484786371062315	-0.08653344025334782	0.41715654142872083	-0.23193855860190768	-0.36988020428147755	336.54864501953125	C(C1C(C(C(C(O1)O)O)O)O)O	D-Altrose	24	72	6	-0.39356651600294495	0.2134634098101127	0.2134634098101127	0.39356651600294495	180.1560000000001	6	5	6	468.1997760112523	-0.24000000000000002	85.93584172942023	1	0	0	1	6	5	0	110.38000000000001	1	0	1	0	0	0	0	1	1	1.0	0.8840694997002044	0.1684383240409582	0.0021665769996642675	0.4673554532685268	0.8164549055055633	0.4410745010231867	2.260716145718616	-3.2213999999999987	35.98599999999999	12	294.705	0	218.15058220465673	5	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0	318.103	23.398	0.926
1537	-0.8870368091521629	0.9922786199703874	-1.0713558021266791	0.8890502310744662	-1.8375384665304058	-0.11624286254784555	-0.8795903001146138	0.056623503898538485	-0.07736713067135194	0.3921543969439685	-0.22750951030144329	-0.40049024872106825	335.510009765625	C(C1C(C(C(C(O1)O)O)O)O)O	D-Altrose	24	72	6	-0.39356651600294495	0.2134634098101127	0.2134634098101127	0.39356651600294495	180.1560000000001	6	5	6	468.1997760112523	-0.24000000000000002	85.93584172942023	1	0	0	1	6	5	0	110.38000000000001	1	0	1	0	0	0	0	1	1	1.0	0.8840694997002044	0.1684383240409582	0.0021665769996642675	0.4673554532685268	0.8164549055055633	0.4410745010231867	2.260716145718616	-3.2213999999999987	35.98599999999999	12	294.370	0	218.15058220465673	5	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0	318.252	23.882	0.925
1538	-0.7948469066149536	0.9568156910690306	-1.360397307080726	0.649507470546623	-2.174256389180312	-0.4677777464109869	-0.44168555422975864	0.029881035143311876	-0.16200512557700616	0.4725398856303282	-0.03407720035928821	0.2701621162539612	310.8670654296875	C(C1C(C(C(C(O1)O)O)O)O)O	D-Altrose	24	72	6	-0.39356651600294495	0.2134634098101127	0.2134634098101127	0.39356651600294495	180.1560000000001	6	5	6	468.1997760112523	-0.24000000000000002	85.93584172942023	1	0	0	1	6	5	0	110.38000000000001	1	0	1	0	0	0	0	1	1	1.0	0.8840694997002044	0.1684383240409582	0.0021665769996642675	0.4673554532685268	0.8164549055055633	0.4410745010231867	2.260716145718616	-3.2213999999999987	35.98599999999999	12	278.022	0	218.15058220465673	5	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0	300.792	22.769	0.924
1539	-0.7250207290007901	1.0961053873682933	-1.8328524897378342	0.23868817744009674	-1.4826093384712555	-0.01687336924108798	-0.6913982668437367	0.058549975016942736	-0.8493578625396593	-0.22280700333678313	-0.25211558464949396	0.834315311401097	301.2666015625	C(C1C(C(C(C(O1)O)O)O)O)O	D-Altrose	24	72	6	-0.39356651600294495	0.2134634098101127	0.2134634098101127	0.39356651600294495	180.1560000000001	6	5	6	468.1997760112523	-0.24000000000000002	85.93584172942023	1	0	0	1	6	5	0	110.38000000000001	1	0	1	0	0	0	0	1	1	1.0	0.8840694997002044	0.1684383240409582	0.0021665769996642675	0.4673554532685268	0.8164549055055633	0.4410745010231867	2.260716145718616	-3.2213999999999987	35.98599999999999	12	259.246	0	218.15058220465673	5	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0	276.312	17.066	0.938
1540	-0.5812542403344872	1.1990442453759032	-0.9371934805787898	0.36682207942308825	-2.1916164801548903	-0.18190443447698593	-1.0527296383681193	0.1117708949318798	-0.3668208656928596	0.5831758957492752	-0.3589741900877727	0.4995607780046552	325.5026550292969	C(C1C(C(C(C(O1)O)O)O)O)O	D-Talose	24	72	6	-0.39356651600294495	0.2134634098101127	0.2134634098101127	0.39356651600294495	180.1560000000001	6	5	6	468.1997760112523	-0.24000000000000002	85.93584172942023	1	0	0	1	6	5	0	110.38000000000001	1	0	1	0	0	0	0	1	1	1.0	0.8574004888371355	0.13647298555991128	0.0018790800493278486	0.5146497855258867	0.7610202459709936	0.5222065258034029	2.2293838388321916	-3.2213999999999987	35.98599999999999	12	289.839	0	217.52082001475944	5	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0	313.726	23.887	0.924
1541	-0.5170013981723717	1.1131627909418926	-1.192068926231962	0.2834711017847119	-2.266438880247612	-0.4298286228954172	-0.529963972714154	0.1551958021644904	-0.366228223479492	0.4024879983389394	-0.16930827554646558	0.611098418996005	316.2144775390625	C(C1C(C(C(C(O1)O)O)O)O)O	D-Talose	24	72	6	-0.39356651600294495	0.2134634098101127	0.2134634098101127	0.39356651600294495	180.1560000000001	6	5	6	468.1997760112523	-0.24000000000000002	85.93584172942023	1	0	0	1	6	5	0	110.38000000000001	1	0	1	0	0	0	0	1	1	1.0	0.8574004888371355	0.13647298555991128	0.0018790800493278486	0.5146497855258867	0.7610202459709936	0.5222065258034029	2.2293838388321916	-3.2213999999999987	35.98599999999999	12	278.399	0	217.52082001475944	5	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0	300.933	22.534	0.925
1542	-0.3906238121139098	1.0201233653712916	-1.425987225204747	0.48141670825724636	0.5082070534911289	0.4440030054452694	0.39023573775590437	-0.2384882084676703	-0.49262168998666056	-0.5911825348999933	-0.2660752109505442	0.2982883443286411	242.99159240722656	C(C1C(C(C(C(O1)O)O)O)O)O	D-Talose	24	72	6	-0.39356651600294495	0.2134634098101127	0.2134634098101127	0.39356651600294495	180.1560000000001	6	5	6	468.1997760112523	-0.24000000000000002	85.93584172942023	1	0	0	1	6	5	0	110.38000000000001	1	0	1	0	0	0	0	1	1	1.0	0.8574004888371355	0.13647298555991128	0.0018790800493278486	0.5146497855258867	0.7610202459709936	0.5222065258034029	2.2293838388321916	-3.2213999999999987	35.98599999999999	12	194.740	0	217.52082001475944	5	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0	206.034	11.293	0.945
1543	-0.4094892331894162	0.8041153287140987	-1.7628466449880054	0.660959885603186	0.5411893428737469	-0.4159382097517359	0.09234706972199672	-0.3893860763477518	0.39116183841222574	-0.6775108991836596	0.12875435675240127	-0.14626872185629008	232.7584228515625	C(C1C(C(C(C(O1)O)O)O)O)O	D-Talose	24	72	6	-0.39356651600294495	0.2134634098101127	0.2134634098101127	0.39356651600294495	180.1560000000001	6	5	6	468.1997760112523	-0.24000000000000002	85.93584172942023	1	0	0	1	6	5	0	110.38000000000001	1	0	1	0	0	0	0	1	1	1.0	0.8574004888371355	0.13647298555991128	0.0018790800493278486	0.5146497855258867	0.7610202459709936	0.5222065258034029	2.2293838388321916	-3.2213999999999987	35.98599999999999	12	195.623	0	217.52082001475944	5	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0	201.571	5.948	0.970
1544	-0.30133943154334236	0.0809258569411268	-1.1265779768457533	0.7343563645668437	0.39069188406812044	1.3499467499320719	1.4852435364263397	-0.7518174159178042	0.09647555042350814	-0.6994420221704197	-0.32037924840558035	0.7740329286985487	274.8565979003906	C(C1C(C(C(C(O1)O)O)O)O)O	D-Talose	24	72	6	-0.39356651600294495	0.2134634098101127	0.2134634098101127	0.39356651600294495	180.1560000000001	6	5	6	468.1997760112523	-0.24000000000000002	85.93584172942023	1	0	0	1	6	5	0	110.38000000000001	1	0	1	0	0	0	0	1	1	1.0	0.8574004888371355	0.13647298555991128	0.0018790800493278486	0.5146497855258867	0.7610202459709936	0.5222065258034029	2.2293838388321916	-3.2213999999999987	35.98599999999999	12	222.029	0	217.52082001475944	5	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0	233.991	11.962	0.949
1545	-0.5945605211457173	-0.36775817708711517	-0.7399787347879894	1.1896680144638971	0.596352720855425	1.96844548831057	1.6265212652490941	-1.3943743595263944	0.9739948675031672	1.5510698008607582	0.765753568719933	1.1594076779949458	280.88726806640625	C(C1C(C(C(C(O1)O)O)O)O)O	D-Talose	24	72	6	-0.39356651600294495	0.2134634098101127	0.2134634098101127	0.39356651600294495	180.1560000000001	6	5	6	468.1997760112523	-0.24000000000000002	85.93584172942023	1	0	0	1	6	5	0	110.38000000000001	1	0	1	0	0	0	0	1	1	1.0	0.8574004888371355	0.13647298555991128	0.0018790800493278486	0.5146497855258867	0.7610202459709936	0.5222065258034029	2.2293838388321916	-3.2213999999999987	35.98599999999999	12	219.827	0	217.52082001475944	5	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0	235.556	15.729	0.933
1546	-0.49638477975963524	0.6767627628080265	-1.2165329910417	0.898707650246844	0.6992801006809705	0.1914596517915955	-0.5544159980377646	-0.11769898954575873	-0.026327074134611675	-0.2426664444734726	-0.5061489420378616	-0.4656077494038362	283.2887268066406	C(C1C(C(C(C(O1)O)O)O)O)O	D-Talose	24	72	6	-0.39356651600294495	0.2134634098101127	0.2134634098101127	0.39356651600294495	180.1560000000001	6	5	6	468.1997760112523	-0.24000000000000002	85.93584172942023	1	0	0	1	6	5	0	110.38000000000001	1	0	1	0	0	0	0	1	1	1.0	0.8574004888371355	0.13647298555991128	0.0018790800493278486	0.5146497855258867	0.7610202459709936	0.5222065258034029	2.2293838388321916	-3.2213999999999987	35.98599999999999	12	229.549	0	217.52082001475944	5	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0	239.786	10.237	0.957
1547	-1.1871815361802263	-0.01969443750592277	0.42220671769719087	0.8938815145512226	0.23073152106350556	0.021794138833292984	0.45451509343180624	0.9593307548054834	0.6709031983403871	0.6417785073551164	0.21393518558385374	-0.3307358774887741	184.6945343017578	C(C1C(C(C(C(O1)O)O)O)O)O	D-Talose	24	72	6	-0.39356651600294495	0.2134634098101127	0.2134634098101127	0.39356651600294495	180.1560000000001	6	5	6	468.1997760112523	-0.24000000000000002	85.93584172942023	1	0	0	1	6	5	0	110.38000000000001	1	0	1	0	0	0	0	1	1	1.0	0.8574004888371355	0.13647298555991128	0.0018790800493278486	0.5146497855258867	0.7610202459709936	0.5222065258034029	2.2293838388321916	-3.2213999999999987	35.98599999999999	12	142.583	0	217.52082001475944	5	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0	147.835	5.253	0.964
1548	-0.929726093423461	-0.1698840827262851	0.7060257531225007	0.4342577239796411	0.2750968401500655	-0.05882059861117463	0.37685183581988974	0.713281342639431	0.5299006431596877	0.44360488040395346	0.3161238115243577	0.21692565563183233	190.65121459960938	C(C1C(C(C(C(O1)O)O)O)O)O	D-Talose	24	72	6	-0.39356651600294495	0.2134634098101127	0.2134634098101127	0.39356651600294495	180.1560000000001	6	5	6	468.1997760112523	-0.24000000000000002	85.93584172942023	1	0	0	1	6	5	0	110.38000000000001	1	0	1	0	0	0	0	1	1	1.0	0.8574004888371355	0.13647298555991128	0.0018790800493278486	0.5146497855258867	0.7610202459709936	0.5222065258034029	2.2293838388321916	-3.2213999999999987	35.98599999999999	12	146.739	0	217.52082001475944	5	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0	157.780	11.041	0.930
1549	0.13044347012975546	-0.31616054753805	1.3182133178503328	0.6014526566023037	0.6350686796475834	-1.0521321057790571	0.9658313374961942	0.10201396925094985	-1.5706716808119907	0.674866132664568	0.33485533849662236	0.04904259176118283	290.90643310546875	C(C1C(C(C(C(O1)O)O)O)O)O	D-Talose	24	72	6	-0.39356651600294495	0.2134634098101127	0.2134634098101127	0.39356651600294495	180.1560000000001	6	5	6	468.1997760112523	-0.24000000000000002	85.93584172942023	1	0	0	1	6	5	0	110.38000000000001	1	0	1	0	0	0	0	1	1	1.0	0.8574004888371355	0.13647298555991128	0.0018790800493278486	0.5146497855258867	0.7610202459709936	0.5222065258034029	2.2293838388321916	-3.2213999999999987	35.98599999999999	12	223.611	0	217.52082001475944	5	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0	241.526	17.914	0.926
1550	0.04691434014031192	-0.57427404140113	1.3383268019517678	0.35338655858482726	0.6499748516654748	-1.1147764879254145	1.0429583846919321	0.2939238571173988	-1.5222007337846482	0.580027882186731	0.1645045645393934	0.21884912406566326	281.9351806640625	C(C1C(C(C(C(O1)O)O)O)O)O	D-Talose	24	72	6	-0.39356651600294495	0.2134634098101127	0.2134634098101127	0.39356651600294495	180.1560000000001	6	5	6	468.1997760112523	-0.24000000000000002	85.93584172942023	1	0	0	1	6	5	0	110.38000000000001	1	0	1	0	0	0	0	1	1	1.0	0.8574004888371355	0.13647298555991128	0.0018790800493278486	0.5146497855258867	0.7610202459709936	0.5222065258034029	2.2293838388321916	-3.2213999999999987	35.98599999999999	12	221.531	0	217.52082001475944	5	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0	238.003	16.471	0.931
1551	0.530486832613435	2.0562223055407087	1.1522274145205709	-0.8525869797973812	0.18233797055323533	0.33539777765653517	-0.3173470824379511	-0.007238608377652657	0.3443456624550092	0.03803871423945613	-0.15022662146395285	-0.0900116751328726	284.86920166015625	C(C1C(C(C(C(O1)O)O)O)O)O	D-Talose	24	72	6	-0.39356651600294495	0.2134634098101127	0.2134634098101127	0.39356651600294495	180.1560000000001	6	5	6	468.1997760112523	-0.24000000000000002	85.93584172942023	1	0	0	1	6	5	0	110.38000000000001	1	0	1	0	0	0	0	1	1	1.0	0.8574004888371355	0.13647298555991128	0.0018790800493278486	0.5146497855258867	0.7610202459709936	0.5222065258034029	2.2293838388321916	-3.2213999999999987	35.98599999999999	12	231.064	0	217.52082001475944	5	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0	252.227	21.163	0.916
1552	0.2871620393090442	0.15988745631251675	-0.26825313774356463	0.18252455405885862	0.6830225571409575	-1.8995747935810738	-0.7253255679730666	-0.65856975804293	0.5109816650026913	-1.4595942747101243	1.601771681167791	0.8663667978372818	250.05563354492188	C(C1C(C(C(C(O1)O)O)O)O)O	D-Talose	24	72	6	-0.39356651600294495	0.2134634098101127	0.2134634098101127	0.39356651600294495	180.1560000000001	6	5	6	468.1997760112523	-0.24000000000000002	85.93584172942023	1	0	0	1	6	5	0	110.38000000000001	1	0	1	0	0	0	0	1	1	1.0	0.8574004888371355	0.13647298555991128	0.0018790800493278486	0.5146497855258867	0.7610202459709936	0.5222065258034029	2.2293838388321916	-3.2213999999999987	35.98599999999999	12	203.826	0	217.52082001475944	5	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0	217.672	13.846	0.936
1553	1.0251597750995944	1.3480599387230103	-0.9204206036573687	-0.8334149586780465	0.1103832480542065	-0.7445344363809642	-0.24166617944938787	-0.2887336837115629	0.89883364471634	-0.6746798118769748	0.42083105413500776	0.3764359187002033	246.58285522460938	C(C1C(C(C(C(O1)O)O)O)O)O	Galactose	24	72	6	-0.39356651600294495	0.2134634098101127	0.2134634098101127	0.39356651600294495	180.1560000000001	6	5	6	468.1997760112523	-0.24000000000000002	85.93584172942023	1	0	0	1	6	5	0	110.38000000000001	1	0	1	0	0	0	0	1	1	1.0	0.9208921183280895	0.24616775085133552	0.0021851903966598647	0.38981752962277616	0.7532477042197449	0.31629474419720827	2.2933583268989253	-3.2213999999999987	35.98599999999999	12	200.679	0	220.2576558956543	5	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0	213.280	12.601	0.941
1554	-0.9789535417919084	0.9901426008930544	-0.6452070619000003	0.6752002161281695	-1.9165370732174611	-0.2535700241841477	-0.8273118456872272	0.020232262232613176	0.05546843170620386	0.5840868824077948	-0.16965489625066174	-0.3341272943055798	318.12060546875	C(C1C(C(C(C(O1)O)O)O)O)O	Galactose	24	72	6	-0.39356651600294495	0.2134634098101127	0.2134634098101127	0.39356651600294495	180.1560000000001	6	5	6	468.1997760112523	-0.24000000000000002	85.93584172942023	1	0	0	1	6	5	0	110.38000000000001	1	0	1	0	0	0	0	1	1	1.0	0.9208921183280895	0.24616775085133552	0.0021851903966598647	0.38981752962277616	0.7532477042197449	0.31629474419720827	2.2933583268989253	-3.2213999999999987	35.98599999999999	12	288.290	0	220.2576558956543	5	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0	311.696	23.405	0.925
1555	-0.9795627575842714	1.02595110740458	-0.6638191915930647	0.6490418077638883	-2.1158316403783357	-0.32409900456362833	-0.8884035814098388	0.0021266425190358145	0.008192026786872036	0.5949875052875676	-0.2570427030831493	-0.2976345223747466	308.8665771484375	C(C1C(C(C(C(O1)O)O)O)O)O	Galactose	24	72	6	-0.39356651600294495	0.2134634098101127	0.2134634098101127	0.39356651600294495	180.1560000000001	6	5	6	468.1997760112523	-0.24000000000000002	85.93584172942023	1	0	0	1	6	5	0	110.38000000000001	1	0	1	0	0	0	0	1	1	1.0	0.9208921183280895	0.24616775085133552	0.0021851903966598647	0.38981752962277616	0.7532477042197449	0.31629474419720827	2.2933583268989253	-3.2213999999999987	35.98599999999999	12	287.513	0	220.2576558956543	5	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	19	0	0	0	0	308.133	20.620	0.933
